gene_name	iHS_GBR_max_500	iHS_snps_per_gene	pval_iHS_max	pval_iHS_max_fdr
FBLIM1	2.512	224.0	0.7403968898050419	1.0
RP11-169K16.6	0.861	10.0	0.8851810206498014	1.0
RP11-169K16.7	0.723	15.0	0.9819580128041374	1.0
RP11-169K16.8	0.0	4.0	0.9375	1.0
RP11-169K16.9	1.484	113.0	0.9996864189406611	1.0
SPEN	0.823	562.0	1.0	1.0
snoU13	0.0	6.0	0.984375	1.0
RP1-134O19.3	0.0	4.0	0.9375	1.0
ZBTB17	1.123	192.0	0.9999999999979166	1.0
RP11-5P18.1	0.519	15.0	0.9954401795523408	1.0
RP11-5P18.3	0.913	15.0	0.9496185938447164	1.0
TBC1D3P6	0.638	54.0	0.9999999235452185	1.0
C1orf64	2.193	60.0	0.5748394840349006	1.0
RP11-5P18.5	1.348	15.0	0.7522595248882982	1.0
HSPB7	1.199	95.0	0.9999911426728763	1.0
CLCNKA	1.952	179.0	0.9901277819664558	1.0
RP11-5P18.10		0.0	0.0	0.0
CLCNKB	1.74	14.0	0.44293303908497594	1.0
FAM131C	5.156	192.0	2.421867413415768e-05	0.0002054681063639829
EPHA2	2.16	234.0	0.9734410443556132	1.0
RP11-276H7.2	0.585	13.0	0.9858416197620181	1.0
RP11-276H7.3	1.92	22.0	0.45766274426957854	1.0
ARHGEF19-AS1	0.812	10.0	0.9033769346473927	1.0
ARHGEF19	1.514	126.0	0.9997903442231444	1.0
ANO7P1	1.522	57.0	0.9769535892816206	1.0
C1orf134	1.548	11.0	0.4984869746824919	1.0
RSG1	1.438	49.0	0.9783253835098816	1.0
MT1XP1	0.0	4.0	0.9375	1.0
FBXO42	1.387	751.0	1.0	1.0
SZRD1	4.935	380.0	0.0001522748791513706	0.001254359981164337
RP11-430L17.1	0.503	14.0	0.9941650957891844	1.0
SPATA21	1.38	419.0	0.9999999999999999	1.0
NECAP2	2.114	163.0	0.9414310171251824	1.0
RP4-798A10.2	4.296	75.0	0.0006519436590983752	0.005195077828870953
CROCCP3	1.282	286.0	0.9999999999999161	1.0
RNU1-1		0.0	0.0	0.0
RP4-798A10.7		0.0	0.0	0.0
RP4-798A10.4		0.0	0.0	0.0
U1		0.0	0.0	0.0
AL355149.2	2.212	9.0	0.11500698118053909	0.6560488939274368
RP5-875O13.6	0.44	2.0	0.5510578609163232	1.0
AL355149.1	0.44	2.0	0.5510578609163232	1.0
NBPF1	3.027	20.0	0.024411753245949686	0.16525180366722006
RP5-1182A14.5	1.667	6.0	0.2544338553542034	1.0
CROCCP2	2.459	30.0	0.18918734026802597	0.9847408697290376
MST1P2		0.0	0.0	0.0
RNU1-3		0.0	0.0	0.0
AL137798.1		0.0	0.0	0.0
AL021920.1		0.0	0.0	0.0
EIF1AXP1		0.0	0.0	0.0
ESPNP		0.0	0.0	0.0
AL021920.2		0.0	0.0	0.0
CROCC	3.683	625.0	0.06950354589860608	0.42501322824913845
RNU1-4		0.0	0.0	0.0
CROCCP4		0.0	0.0	0.0
MST1L	0.561	1.0	0.2873987685922117	1.0
RP11-108M9.1		0.0	0.0	0.0
RP11-108M9.2		0.0	0.0	0.0
MIR3675		0.0	0.0	0.0
U1		0.0	0.0	0.0
RP11-108M9.4		0.0	0.0	0.0
RP11-108M9.5		0.0	0.0	0.0
RNU1-2		0.0	0.0	0.0
RP11-108M9.6	1.749	8.0	0.279484700308564	1.0
MFAP2	1.698	44.0	0.8666256225512824	1.0
RP1-37C10.3	1.61	206.0	0.9999884643414343	1.0
ATP13A2	1.61	189.0	0.9999705188955713	1.0
SDHB	2.408	250.0	0.8664268629962207	1.0
PADI2	3.823	537.0	0.034780372795702674	0.22792981877442028
Y_RNA	0.0	10.0	0.9990234375	1.0
RP11-380J14.1	1.159	130.0	0.9999999623936308	1.0
PADI1	1.934	409.0	0.9999834390633159	1.0
PADI3	1.886	382.0	0.999989835547405	1.0
MIR3972	1.187	11.0	0.7475091027637465	1.0
PADI4	1.553	66.0	0.9834046549729348	1.0
AC004824.2	1.015	3.0	0.39676221312876847	1.0
PADI6	4.206	421.0	0.005456625177164054	0.0402037861646138
RP1-20B21.4	2.149	7.0	0.10560287191880591	0.6102249245203346
RCC2	2.149	245.0	0.9798829701323926	1.0
AC004824.1	1.023	8.0	0.7354938096704111	1.0
snoU13	0.93	9.0	0.8252308857838897	1.0
ARHGEF10L	2.097	1339.0	0.9999999999725094	1.0
RP11-473A10.2	1.517	346.0	0.9999999999088551	1.0
ACTL8	2.134	673.0	0.9999855286948724	1.0
RP11-174G17.2	1.238	92.0	0.9999724624500241	1.0
IGSF21	3.904	2669.0	0.11862117013641715	0.6734667614026849
RP11-174G17	1.626	121.0	0.9984325122554776	1.0
RP11-422P22.1	0.687	34.0	0.9999324203904324	1.0
KLHDC7A	1.048	69.0	0.9999832403957225	1.0
RP1-8B22.1	1.66	12.0	0.4490149876673103	1.0
RP1-8B22.2	0.095	17.0	0.9999736282970088	1.0
PAX7	2.214	1112.0	0.9999996994809874	1.0
TAS1R2	1.78	212.0	0.9996998603899241	1.0
RP13-279N23.2	4.199	797.0	0.010626841852416136	0.075816161477287
ALDH4A1	4.199	370.0	0.004947535599627351	0.03663481057005868
MIR4695	0.645	8.0	0.9095577584431955	1.0
MIR1290	0.715	10.0	0.9333942509400469	1.0
IFFO2	2.018	431.0	0.9999249834843228	1.0
RP5-1126H10.2	2.193	47.0	0.4882791354886479	1.0
UBR4	2.439	896.0	0.9986699569536391	1.0
AL137127.1	0.063	5.0	0.9600718352794998	1.0
RP1-43E13.2	1.801	241.0	0.9998490984755894	1.0
EMC1	1.801	287.0	0.9999718605472477	1.0
MRTO4	1.229	96.0	0.9999854395194073	1.0
AKR7L	1.195	109.0	0.9999985513395528	1.0
AKR7A3	0.926	25.0	0.992378267500972	1.0
RP4-657E11.10	0.0	15.0	0.999969482421875	1.0
AKR7A2	0.649	94.0	0.9999999999993563	1.0
RNU6-1099P	0.285	13.0	0.9983040631297624	1.0
PQLC2	2.991	206.0	0.24919306907253336	1.0
RN7SL85P	0.611	17.0	0.9953181227120333	1.0
CAPZB	1.824	1482.0	1.0	1.0
RN7SL277P	1.579	17.0	0.6323935542986914	1.0
RNU4-28P	1.339	6.0	0.43319826554847385	1.0
snoU13	0.921	11.0	0.885042682786895	1.0
RP5-1056L3.1	1.391	37.0	0.9580041746532938	1.0
MINOS1-NBL1	1.44	500.0	1.0	1.0
MINOS1	1.233	273.0	0.9999999999999779	1.0
RPS14P3	0.81	11.0	0.924120935280847	1.0
NBL1	1.44	139.0	0.9999801377901161	1.0
HTR6	1.177	129.0	0.9999999269084201	1.0
TMCO4	3.074	1032.0	0.6639235244243828	1.0
RNF186	1.438	32.0	0.9181017922296799	1.0
RP11-91K11.2	1.438	85.0	0.9987016699186536	1.0
OTUD3	1.252	217.0	0.9999999999672213	1.0
PLA2G2E	1.765	45.0	0.8313494923691634	1.0
RN7SL304P	0.442	15.0	0.9974969897002084	1.0
PLA2G2A	0.747	57.0	0.9999995933737642	1.0
PLA2G5	2.288	533.0	0.9973482705682993	1.0
PLA2G2D	2.327	80.0	0.5518482858820368	1.0
PLA2G2F	1.432	91.0	0.999253424833305	1.0
RP3-340N1.2	2.009	56.0	0.7166675327307601	1.0
PLA2G2C	1.688	133.0	0.9980150250086691	1.0
RP3-340N1.5	0.98	22.0	0.9803320560699151	1.0
UBXN10	0.993	58.0	0.9999604130867515	1.0
RP3-340N1.6	0.613	24.0	0.999474428959626	1.0
VWA5B1	2.231	506.0	0.9985546458096897	1.0
RP4-745E8.2	2.231	225.0	0.9454062764750338	1.0
RP4-749H3.1	2.302	448.0	0.991809267353	1.0
RP4-749H3.2	0.862	11.0	0.90717872424202	1.0
CAMK2N1	2.224	18.0	0.21092030663134054	1.0
MUL1	2.038	99.0	0.8748680402576977	1.0
RPS4XP4	0.631	14.0	0.9863188686814669	1.0
FAM43B	1.268	19.0	0.8715945507899601	1.0
CDA	1.884	278.0	0.9997763276057474	1.0
PINK1	1.576	174.0	0.9999665864961271	1.0
PINK1-AS	1.576	115.0	0.9988992907926274	1.0
AL391357.1	1.576	16.0	0.6123796025567434	1.0
DDOST	1.255	96.0	0.9999756134577384	1.0
KIF17	3.284	506.0	0.22817614905054728	1.0
RP5-930J4.5	0.127	2.0	0.696916938513535	1.0
SH2D5	1.594	104.0	0.9973543433831541	1.0
RP5-930J4.2	0.201	19.0	0.9999683654899023	1.0
HP1BP3	1.491	308.0	0.999999999617295	1.0
RP5-930J4.4	0.0	11.0	0.99951171875	1.0
EIF4G3	3.37	2260.0	0.5723970219634225	1.0
RNU7-200P	0.0	4.0	0.9375	1.0
MIR1256	0.0	9.0	0.998046875	1.0
RPS15AP6	0.0	3.0	0.875	1.0
RP11-487E1.2	2.87	9.0	0.0183203165071264	0.12635755311745542
RP11-628K18.1	0.994	9.0	0.792032715201878	1.0
AL031005.1	0.0	1.0	0.5	1.0
ECE1	2.262	792.0	0.9999205362745709	1.0
RP3-329E20.2	0.807	14.0	0.9630118529836487	1.0
RP5-1071N3.1	0.645	40.0	0.9999939485898734	1.0
PPP1R11P1		0.0	0.0	0.0
RP11-293F5.8		0.0	0.0	0.0
RP11-293F5.1		0.0	0.0	0.0
NBPF2P		0.0	0.0	0.0
HS6ST1P1		0.0	0.0	0.0
CROCCP5		0.0	0.0	0.0
NBPF3		0.0	0.0	0.0
PFN1P10		0.0	0.0	0.0
ALPL	2.589	600.0	0.944680178139318	1.0
RP11-63N8.3	0.0	6.0	0.984375	1.0
AL359815.1	0.0	12.0	0.999755859375	1.0
RAP1GAP	1.889	562.0	0.9999999492898282	1.0
USP48	2.02	738.0	0.999999906438588	1.0
RP11-132G19.3	0.0	10.0	0.9990234375	1.0
LDLRAD2	1.477	96.0	0.9990414095846627	1.0
HSPG2	3.963	994.0	0.036117163039483646	0.23588881967090233
RP11-26H16.1	0.0	16.0	0.9999847412109375	1.0
CELA3B	3.925	389.0	0.016727809894699686	0.11627475738915471
RN7SL421P	1.339	35.0	0.9635513180391985	1.0
RN7SL386P	1.113	19.0	0.9333576606744818	1.0
RNU6-1022P	1.113	17.0	0.911373010273619	1.0
CELA3A	2.839	144.0	0.278343728780867	1.0
RN7SL768P	2.169	11.0	0.1535564046332808	0.8323752643883856
RN7SL186P	0.921	10.0	0.8600598349408833	1.0
RNU6-776P	0.858	6.0	0.7287745492065472	1.0
RP1-224A6.3	2.052	19.0	0.31988691753701126	1.0
LINC00339	2.052	82.0	0.8105671041381052	1.0
CDC42	1.856	41.0	0.7333664717904195	1.0
CDC42-IT1		0.0	0.0	0.0
RP1-224A6.8		0.0	0.0	0.0
RP1-224A6.9	0.0	7.0	0.9921875	1.0
WNT4	1.592	218.0	0.9999962438362698	1.0
MIR4418	0.0	12.0	0.999755859375	1.0
RP11-415K20.1	0.309	12.0	0.9966891054126034	1.0
ZBTB40	1.471	526.0	1.0	1.0
ZBTB40-IT1	0.199	19.0	0.9999691666827558	1.0
EPHA8	3.108	430.0	0.3331303400553013	1.0
C1QA	1.446	40.0	0.9539979450002555	1.0
C1QC	1.756	56.0	0.8955920982733907	1.0
C1QB	1.941	86.0	0.897406943529282	1.0
EPHB2	2.441	1677.0	0.999995566895744	1.0
MIR4684	0.059	7.0	0.9892215612668539	1.0
AL611946.1	0.43	12.0	0.9923292663220143	1.0
RP11-69E9.1	0.0	23.0	0.9999998807907104	1.0
MIR4253	0.0	9.0	0.998046875	1.0
RP1-74M1.3	0.306	39.0	0.9999999918964507	1.0
LACTBL1	2.1	104.0	0.8465982861986784	1.0
C1orf234	0.578	39.0	0.999997502354792	1.0
KDM1A	1.514	327.0	0.9999999997159241	1.0
RP1-184J9.2	1.514	344.0	0.9999999999093997	1.0
MIR3115	0.0	2.0	0.75	1.0
MIR4419A	0.302	8.0	0.9785367866101433	1.0
LUZP1	2.983	377.0	0.41633899480514336	1.0
RP5-979D14.1	0.38	11.0	0.9915369624501515	1.0
RNU6-514P	1.342	4.0	0.3136412953146799	1.0
RNU6-135P	0.137	10.0	0.9972527707189609	1.0
HTR1D	1.954	32.0	0.5603072444550724	1.0
RP5-1057J7.1	1.314	13.0	0.7245585148023067	1.0
RP5-1057J7.6	1.037	32.0	0.9944592977681743	1.0
HNRNPR	1.409	228.0	0.9999999935983793	1.0
ZNF436	1.501	68.0	0.9908346481590414	1.0
C1orf213	1.536	20.0	0.7235836639231348	1.0
Y_RNA	0.0	4.0	0.9375	1.0
RP5-1057J7.7	0.0	8.0	0.99609375	1.0
TCEA3	3.505	308.0	0.06790967123411862	0.41627409781585933
RP4-654C18.1	0.857	12.0	0.9267392424022822	1.0
ASAP3	1.598	366.0	0.9999999989897533	1.0
E2F2	2.487	158.0	0.6397699783174873	1.0
RP1-150O5.3	1.723	16.0	0.500397037219067	1.0
ID3	1.579	29.0	0.8186177727743819	1.0
MDS2	1.593	364.0	0.9999999990877625	1.0
RP11-223J15.2	1.338	60.0	0.9966143213658576	1.0
RPL11	1.262	49.0	0.9952622490520111	1.0
RP5-886K2.1	0.912	22.0	0.987595055732135	1.0
RN7SL532P		0.0	0.0	0.0
TCEB3	1.875	137.0	0.9854316492134921	1.0
RP5-886K2.3	1.2	114.0	0.9999991135889861	1.0
PITHD1	1.447	62.0	0.9914615357879323	1.0
LYPLA2	0.57	21.0	0.9991110930666965	1.0
GALE	0.566	34.0	0.9999892351895092	1.0
HMGCL	1.971	225.0	0.9961098589313373	1.0
FUCA1	1.065	123.0	0.9999999946378983	1.0
CNR2	2.437	645.0	0.9917198366610351	1.0
RN7SL24P	0.798	7.0	0.8120666277960201	1.0
snoU13	0.798	9.0	0.8834327767124655	1.0
RP11-4M23.2	0.639	26.0	0.9996211506081792	1.0
RP11-4M23.3	0.914	14.0	0.9382359558953874	1.0
MIR378F	0.0	8.0	0.99609375	1.0
RP11-4M23.4		0.0	0.0	0.0
PNRC2	1.788	5.0	0.17132552591185812	0.9116982368490858
SRSF10	1.921	17.0	0.3760616090471407	1.0
RP11-4M23.7	0.0	1.0	0.5	1.0
RP11-293P20.2	2.322	459.0	0.99060056828597	1.0
MYOM3	3.837	575.0	0.03517469554873365	0.2303052941552256
RP11-293P20.4	2.322	164.0	0.8112911396795411	1.0
IL22RA1	2.592	221.0	0.6524725911276783	1.0
IFNLR1	1.758	342.0	0.9999989195089674	1.0
RP11-10N16.2	2.557	93.0	0.3887466608922482	1.0
AL590683.1		0.0	0.0	0.0
AL590683.2	1.098	14.0	0.8710347102220473	1.0
RP11-10N16.3	4.401	138.0	0.0007432222365250096	0.0058980714038317185
GRHL3	3.484	365.0	0.08621721742543409	0.5138045319019071
STPG1	2.809	515.0	0.7223115230317738	1.0
NIPAL3	4.103	480.0	0.009740207674266865	0.06977447270435568
RCAN3	2.821	285.0	0.4949133093054847	1.0
RN7SL857P	1.042	8.0	0.7241727085505778	1.0
RP4-594I10.3	1.888	158.0	0.9912021234016871	1.0
NCMAP	2.133	564.0	0.9999140759409968	1.0
RP11-496D1.2	1.274	15.0	0.7986316189188436	1.0
Y_RNA	0.043	6.0	0.9808708659832109	1.0
SRRM1	3.595	207.0	0.033019792155072	0.21777330150375768
snoU13	0.0	3.0	0.875	1.0
CLIC4	2.865	486.0	0.6373765648283758	1.0
RNU6-1208P	0.0	3.0	0.875	1.0
RUNX3	2.101	493.0	0.999858713625655	1.0
RP11-84D1.1	1.239	25.0	0.9420432658689956	1.0
RP11-84D1.2	0.778	59.0	0.99999951036274	1.0
MIR4425	0.0	9.0	0.998046875	1.0
RP4-799D16.1	2.139	777.0	0.9999969627501708	1.0
RP4-781L3.1	0.0	11.0	0.99951171875	1.0
RP4-706G24.1	1.524	10.0	0.4825145982056651	1.0
SYF2	0.807	74.0	0.9999999730109314	1.0
C1orf63	2.705	333.0	0.6799296704653885	1.0
RP3-465N24.6		0.0	0.0	0.0
RP3-465N24.5		0.0	0.0	0.0
RHD	2.705	296.0	0.6367395233774784	1.0
SDHDP6		0.0	0.0	0.0
RP11-335G20.7		0.0	0.0	0.0
TMEM50A	0.847	88.0	0.9999999965035553	1.0
RNU6-1171P		0.0	0.0	0.0
snoU13	0.282	8.0	0.9805692176050553	1.0
RHCE	2.23	229.0	0.94855402532806	1.0
RP3-469D22.1		0.0	0.0	0.0
AL031284.1	2.23	8.0	0.09846683418074398	0.5759493556103766
TMEM57	1.827	405.0	0.9999991228637359	1.0
LDLRAP1	2.217	228.0	0.9528967838376818	1.0
RP11-70P17.1	1.806	90.0	0.9611978764963519	1.0
MAN1C1	4.469	1125.0	0.004410722603092276	0.03283216387687111
RP1-187B23.1	2.145	104.0	0.8126850632170711	1.0
SEPN1	1.569	154.0	0.9999043172910937	1.0
RP1-317E23.6	1.569	119.0	0.9992160643717665	1.0
RP1-317E23.3	0.741	30.0	0.9995965674528734	1.0
MTFR1L	1.339	120.0	0.9999882882063768	1.0
AL020996.1	0.0	22.0	0.9999997615814209	1.0
RP1-317E23.7	0.715	8.0	0.8854989752620944	1.0
AUNIP	0.756	230.0	1.0	1.0
RP1-125I3.2	1.315	36.0	0.9716720679886911	1.0
PAQR7	1.315	80.0	0.9996365225337023	1.0
Y_RNA	0.0	6.0	0.984375	1.0
STMN1	2.108	121.0	0.8821279345837261	1.0
SNRPFP2	0.644	10.0	0.9506186595582635	1.0
RP1-125I3.4	0.0	10.0	0.9990234375	1.0
MIR3917	2.07	2.0	0.03808269875651249	0.24763598000132755
AL033528.1	1.709	6.0	0.2352922016284954	1.0
PAFAH2	2.199	281.0	0.9806372243328975	1.0
RNU6-110P	0.589	11.0	0.9721792966811155	1.0
SCARNA17	0.532	6.0	0.8796666240026646	1.0
SCARNA18	0.532	6.0	0.8796666240026646	1.0
EXTL1	1.306	104.0	0.9999716408514261	1.0
SLC30A2	1.379	50.0	0.9875255579106388	1.0
TRIM63	1.343	149.0	0.9999991623797636	1.0
AL391650.1	0.0	7.0	0.9921875	1.0
PDIK1L	1.094	108.0	0.9999998768627694	1.0
FAM110D	1.759	34.0	0.7440484698894907	1.0
ZNF593	0.924	35.0	0.9989401061807703	1.0
RP11-96L14.7	0.924	27.0	0.994927729668023	1.0
CNKSR1	1.391	133.0	0.9999887543603179	1.0
CATSPER4	1.311	144.0	0.9999994214915484	1.0
RP11-231P20.2	0.934	190.0	0.9999999999999999	1.0
CEP85	2.102	329.0	0.9972636263466784	1.0
RP11-231P20.5	1.935	15.0	0.3315455678728553	1.0
SH3BGRL3	0.188	20.0	0.9999846279046928	1.0
UBXN11	1.424	275.0	0.9999999997478966	1.0
CD52	0.932	33.0	0.9982964037104345	1.0
AIM1L	1.487	262.0	0.9999999915859611	1.0
RP11-569G9.7	1.294	14.0	0.7633976400474345	1.0
RN7SL490P	0.73	17.0	0.9889221471645044	1.0
ZNF683	2.055	133.0	0.9313510836552263	1.0
LIN28A	1.06	102.0	0.9999998790244626	1.0
DHDDS	1.057	228.0	0.9999999999999997	1.0
RP3-476K8.4	0.0	15.0	0.999969482421875	1.0
RP3-476K8.3	1.057	25.0	0.9802346666875524	1.0
HMGN2	0.714	33.0	0.9998706460105026	1.0
DPPA2P2	1.992	14.0	0.27993916788452056	1.0
RPS6KA1	1.358	295.0	0.9999999999979754	1.0
MIR1976	0.475	7.0	0.9309453393036985	1.0
RN7SL679P	0.553	6.0	0.8720422256827907	1.0
Y_RNA	0.0	3.0	0.875	1.0
RP11-492M19.3		0.0	0.0	0.0
snoU13	0.586	7.0	0.8986533764186924	1.0
RP4-785J1.1	1.534	4.0	0.2275726688304649	1.0
RP5-968P14.2	1.364	20.0	0.835476984186657	1.0
ARID1A	4.012	316.0	0.009467666933090091	0.06787253236880098
RN7SL501P	0.689	6.0	0.8153877006932445	1.0
PIGV	0.789	35.0	0.9997913811576848	1.0
RN7SL165P	0.0	2.0	0.75	1.0
ZDHHC18	1.212	128.0	0.9999997763848738	1.0
SFN	0.0	6.0	0.984375	1.0
RP1-50O24.6	0.648	21.0	0.9981274784898322	1.0
GPN2	1.163	79.0	0.9999668978764078	1.0
GPATCH3	1.168	57.0	0.9993748229346663	1.0
NUDC	2.447	269.0	0.8569405319524205	1.0
NR0B2	1.333	18.0	0.8214076564857682	1.0
C1orf172	1.872	68.0	0.8791895614976588	1.0
RP11-344H11.4	1.265	15.0	0.8039558595038672	1.0
RP11-344H11.5	1.333	9.0	0.5773981264662545	1.0
OSTCP2	1.181	7.0	0.5874118771860362	1.0
TRNP1	1.517	41.0	0.9353963157739101	1.0
FAM46B	1.516	43.0	0.9438048785405622	1.0
SLC9A1	0.834	437.0	1.0	1.0
RP11-40H20.5	0.998	17.0	0.947482311366536	1.0
CHCHD3P3	0.0	8.0	0.99609375	1.0
NPM1P39	0.36	7.0	0.9557414992059956	1.0
SNRPEP7	0.0	9.0	0.998046875	1.0
RP11-40H20.4	0.185	29.0	0.9999999011551407	1.0
WDTC1	1.409	359.0	0.9999999999998745	1.0
Y_RNA	0.0	9.0	0.998046875	1.0
RP11-4K3__A.3	0.0	9.0	0.998046875	1.0
TMEM222	1.425	87.0	0.9990681837362347	1.0
RNU6-48P	0.317	11.0	0.9943775573203281	1.0
RP11-4K3__A.5	0.317	15.0	0.9991454923425132	1.0
SYTL1	1.291	80.0	0.9997470887730515	1.0
MAP3K6	5.089	113.0	2.033734368100948e-05	0.00017299598726598184
FCN3	1.578	39.0	0.8997981551435403	1.0
CD164L2	0.505	30.0	0.999983167700168	1.0
RP1-144C9.2	1.043	11.0	0.8293225201073228	1.0
GPR3	1.112	17.0	0.9117455894461023	1.0
WASF2	1.595	485.0	0.9999999999989884	1.0
RP4-752I6.1	0.867	21.0	0.9889166280662993	1.0
RP1-159A19.4	1.347	37.0	0.9682053328822426	1.0
AHDC1	1.393	327.0	0.9999999999992433	1.0
FGR	2.31	157.0	0.8076315760183422	1.0
RP1-159A19.3	0.086	8.0	0.9933615690330749	1.0
RP11-288L9.1	2.314	30.0	0.26774669808022855	1.0
IFI6	1.927	48.0	0.7310729165071952	1.0
RP11-288L9.4	1.927	12.0	0.2798737609319166	1.0
RNU6-949P	2.348	12.0	0.10755008552606848	0.6198673123357229
CHMP1AP1	2.477	16.0	0.1008866446142953	0.5868403797509929
RNU6-424P	2.484	9.0	0.056965883886639035	0.35602139141077277
FAM76A	4.83	212.0	0.00014471461077025793	0.001193271680086522
RP3-426I6.2	4.83	5.0	3.4133216024745394e-06	2.962273705102398e-05
RPEP3	0.088	8.0	0.9932821442641702	1.0
STX12	0.919	291.0	1.0	1.0
RP3-426I6.5	0.0	9.0	0.998046875	1.0
RP3-426I6.6	0.0	8.0	0.99609375	1.0
RNU6-1245P	0.587	6.0	0.8590548509010054	1.0
PPP1R8	2.557	139.0	0.5208392731867799	1.0
SCARNA1	0.0	4.0	0.9375	1.0
AL109927.1	0.0	7.0	0.9921875	1.0
THEMIS2	1.507	121.0	0.9997386044139106	1.0
RPA2	1.55	193.0	0.9999942088290878	1.0
SMPDL3B	1.177	204.0	0.9999999999948126	1.0
RP11-460I13.2	1.177	165.0	0.9999999992546016	1.0
XKR8	0.88	69.0	0.9999994911859923	1.0
EYA3	2.527	793.0	0.9896892150932292	1.0
RP11-460I13.6	0.0	13.0	0.9998779296875	1.0
RN7SL559P	0.227	10.0	0.9949071572184909	1.0
SPCS2P4		0.0	0.0	0.0
RP5-1053E7.2		0.0	0.0	0.0
RP5-1053E7.3		0.0	0.0	0.0
RNU6-176P	0.839	12.0	0.9320339865362435	1.0
RNU7-29P	0.961	4.0	0.5214616377671111	1.0
PTAFR	1.915	278.0	0.9995993768372476	1.0
DNAJC8	1.304	209.0	0.999999999327837	1.0
AL353354.1	0.0	6.0	0.984375	1.0
AL353354.2	0.0	7.0	0.9921875	1.0
ATPIF1	0.832	98.0	0.999999999771601	1.0
RP5-1092A3.4	0.832	26.0	0.9972324050559634	1.0
RP5-1092A3.5	0.728	12.0	0.9587466346118683	1.0
SESN2	1.015	159.0	0.9999999999976779	1.0
MED18	0.45	43.0	0.9999999580694275	1.0
PHACTR4	2.082	817.0	0.9999997946614899	1.0
Y_RNA	0.0	6.0	0.984375	1.0
RP1-308E4.1	1.533	11.0	0.5091134320479087	1.0
RNU6ATAC27P	0.0	5.0	0.96875	1.0
RCC1	2.894	239.0	0.3655347327823607	1.0
SNHG3	0.529	75.0	0.9999999999971385	1.0
SNORA73B	0.27	12.0	0.9975266754784706	1.0
snoU13	0.0	5.0	0.96875	1.0
PRDX3P2	2.894	11.0	0.020722444716631427	0.14162540176048835
TRNAU1AP	1.683	127.0	0.9975350983931305	1.0
SNHG12	2.001	26.0	0.44948477881129223	1.0
SNORD99	1.705	5.0	0.20187917847347847	1.0
TAF12	2.685	320.0	0.6873235188619291	1.0
RAB42	2.685	23.0	0.08016491942282666	0.48229860240058153
RP11-442N24__B.1	1.37	53.0	0.9911554332387683	1.0
RNU11	1.418	31.0	0.9195982135926477	1.0
GMEB1	1.358	287.0	0.999999999995798	1.0
SCARNA24	0.0	5.0	0.96875	1.0
YTHDF2	2.133	197.0	0.9619964837601267	1.0
OPRD1	2.014	401.0	0.9998666380443936	1.0
RP1-212P9.2	2.897	41.0	0.07439392127051181	0.4515296637692031
RP1-212P9.3	2.853	69.0	0.13892765352098746	0.7675311785280563
Y_RNA	0.475	8.0	0.9528628388309267	1.0
EPB41	5.318	1310.0	6.87163560579851e-05	0.0005735615062774116
RP4-604A21.1	0.0	7.0	0.9921875	1.0
Y_RNA	0.0	3.0	0.875	1.0
TMEM200B	1.813	36.0	0.7218073779578691	1.0
RP11-242O24.3	0.469	25.0	0.9999339081811677	1.0
SRSF4	0.964	173.0	0.9999999999999832	1.0
RP11-242O24.5	0.0	11.0	0.99951171875	1.0
MECR	1.508	227.0	0.999999804003547	1.0
RP11-467D18.2	1.206	15.0	0.8370040719285352	1.0
PTPRU	3.541	555.0	0.10472674335926069	0.6058883482418581
AL645859.1	0.937	5.0	0.6163785162939355	1.0
RP3-437I16.1	2.579	162.0	0.552732194838857	1.0
AL139151.1	0.0	5.0	0.96875	1.0
RP11-810H18.1		0.0	0.0	0.0
AC092265.1	0.0	9.0	0.998046875	1.0
RP4-656G21.1	0.91	20.0	0.9817477930847095	1.0
AL645944.1	1.069	12.0	0.8420215569949661	1.0
RP11-179G8.1	0.0	12.0	0.999755859375	1.0
RP11-111I12.1	1.472	241.0	0.9999999777705596	1.0
RP5-893G23.1	0.316	24.0	0.999987854673205	1.0
RP3-357I16.1	0.308	9.0	0.9862733269959064	1.0
RP4-591L5.1	1.18	33.0	0.9847171894480641	1.0
RP4-591L5.2	1.733	80.0	0.9664544095780754	1.0
MATN1	1.078	116.0	0.9999999764748225	1.0
MATN1-AS1	0.854	73.0	0.999999884681766	1.0
LAPTM5	1.416	218.0	0.9999999813140229	1.0
MIR4420	1.111	12.0	0.8203113205875665	1.0
RP5-1125N11.1	1.343	33.0	0.9549081874025156	1.0
RP1-65J11.1	1.277	100.0	0.9999757017188157	1.0
RN7SKP91	0.225	14.0	0.9993950477451976	1.0
RP1-65J11.5	0.176	40.0	0.9999999998299743	1.0
SDC3	2.432	297.0	0.8933545287560322	1.0
PUM1	3.423	865.0	0.23502059560905753	1.0
SNORD103A	0.797	4.0	0.6158465794653921	1.0
SNORD103B	0.0	3.0	0.875	1.0
SNORD85	0.0	5.0	0.96875	1.0
RP11-201O14.1	0.796	16.0	0.97835017998875	1.0
RP11-201O14.2	0.0	6.0	0.984375	1.0
SEPW1P	1.255	11.0	0.7038959846017648	1.0
RP11-490K7.1	1.058	18.0	0.9404150464812521	1.0
NKAIN1	2.254	607.0	0.9993815658890953	1.0
SNRNP40	1.811	287.0	0.9999644988705998	1.0
RP11-490K7.4	0.951	13.0	0.9123895487301191	1.0
ZCCHC17	3.315	448.0	0.18561955492974047	0.9703602681816753
