chrom	start	end	gene_name	fg_pleio_degree	pleio_degree	pleio_degree_maxindep	pleio_degree_locuswide
10	124221041.0	124274424.0	HTRA1	1.0	1.0		2.0
10	125465723.0	125699783.0	CPXM2	1.0			
10	126150403.0	126306457.0	LHPP	1.0	1.0		3.0
10	126630692.0	126676758.0	ZRANB1	1.0			1.0
10	126676421.0	126849739.0	CTBP2	2.0	1.0		1.0
10	129705325.0	129884119.0	PTPRE	1.0			
10	133747955.0	133773331.0	PPP2R2D	1.0			
10	135121979.0	135166033.0	ZNF511	1.0			
11	167784.0	207428.0	BET1L	3.0	3.0	1.0	5.0
11	196738.0	200261.0	ODF3	1.0	2.0	1.0	5.0
11	215458.0	236931.0	SIRT3	1.0	3.0	1.0	6.0
11	560404.0	564021.0	RASSF7	1.0			
11	818902.0	825573.0	PNPLA2	1.0			4.0
11	924894.0	1012239.0	AP2A2	1.0			
11	1012821.0	1036706.0	MUC6	1.0			
11	1244296.0	1283406.0	MUC5B	1.0			
11	1295601.0	1330884.0	TOLLIP	1.0			
11	1295809.0	1296033.0	AC136297.1	1.0			
11	1592583.0	1620414.0	KRTAP5-AS1	1.0			
11	1874200.0	1913497.0	LSP1	3.0	3.0	1.0	3.0
11	2181009.0	2182571.0	INS	1.0	1.0		7.0
11	2316875.0	2324279.0	C11orf21	1.0			
11	2465914.0	2870339.0	KCNQ1	2.0	4.0	3.0	4.0
11	3875757.0	4114439.0	STIM1	1.0	1.0	1.0	2.0
11	4660945.0	4662068.0	OR51D1	1.0			
11	5246694.0	5250625.0	HBB	1.0			
11	6232565.0	6255941.0	FAM160A2	1.0			
11	6280966.0	6293357.0	CCKBR	1.0			
11	6452279.0	6463847.0	HPX	1.0			
11	6947635.0	7005863.0	ZNF215	1.0			
11	8040791.0	8127659.0	TUB	1.0	2.0	1.0	2.0
11	8127597.0	8190602.0	RIC3	1.0			
11	8714898.0	8932498.0	ST5	3.0	4.0	3.0	4.0
11	9002123.0	9025596.0	NRIP3	1.0			
11	9041071.0	9159661.0	SCUBE2	1.0			
11	9160372.0	9286937.0	DENND5A	1.0			
11	9595228.0	9615004.0	WEE1	1.0			1.0
11	9779839.0	9832866.0	SBF2-AS1	1.0			4.0
11	9800214.0	10315754.0	SBF2	1.0	2.0		6.0
11	10326227.0	10328944.0	ADM	1.0			1.0
11	10329860.0	10529126.0	AMPD3	3.0	3.0	2.0	3.0
11	10529434.0	10530723.0	MTRNR2L8	1.0			1.0
11	10594638.0	10715535.0	MRVI1	2.0	1.0	1.0	1.0
11	11862970.0	11980870.0	USP47	1.0			1.0
11	11984653.0	12031316.0	DKK3	1.0	1.0		2.0
11	12695969.0	12966298.0	TEAD1	1.0	2.0	1.0	2.0
11	13298199.0	13408813.0	ARNTL	3.0	5.0	2.0	5.0
11	13983914.0	14289646.0	SPON1	1.0	1.0	1.0	2.0
11	14926543.0	15103888.0	CALCB	1.0	1.0	1.0	1.0
11	15987995.0	16761138.0	SOX6	2.0	6.0	4.0	6.0
11	16799842.0	17035990.0	PLEKHA7	1.0			1.0
11	17407406.0	17410878.0	KCNJ11	1.0			1.0
11	19203578.0	19232120.0	CSRP3	1.0	1.0	1.0	2.0
11	19372271.0	20143144.0	NAV2	3.0			
11	22214722.0	22304903.0	ANO5	1.0	1.0		1.0
11	22647188.0	22834601.0	GAS2	1.0			
11	26210829.0	26684835.0	ANO3	1.0			
11	27387508.0	27494322.0	LGR4	3.0	2.0		3.0
11	27528385.0	27719721.0	BDNF-AS	2.0	2.0		5.0
11	27676440.0	27743605.0	BDNF	1.0	3.0		4.0
11	28129795.0	28355054.0	METTL15	2.0			
11	30344598.0	30359774.0	ARL14EP	1.0			1.0
11	30406040.0	30608419.0	MPPED2	1.0	2.0		2.0
11	30851916.0	31391357.0	DCDC1	3.0	2.0	2.0	2.0
11	32409321.0	32457176.0	WT1	3.0			
11	32457064.0	32480315.0	WT1-AS	2.0			
11	32605344.0	32627808.0	EIF3M	1.0			
11	32623792.0	32816204.0	CCDC73	1.0			
11	35160417.0	35253949.0	CD44	1.0			
11	36317838.0	36486754.0	PRR5L	1.0			
11	44585977.0	44641913.0	CD82	1.0	2.0		2.0
11	45115564.0	45247734.0	PRDM11	1.0			
11	45261852.0	45307870.0	SYT13	1.0			
11	45670427.0	45687172.0	CHST1	1.0			
11	45825623.0	45834566.0	SLC35C1	1.0			
11	46299212.0	46342972.0	CREB3L1	1.0	1.0	1.0	1.0
11	46354455.0	46402104.0	DGKZ	1.0			1.0
11	46417964.0	46615675.0	AMBRA1	2.0	1.0	2.0	1.0
11	46698630.0	46722165.0	ARHGAP1	1.0	1.0	1.0	2.0
11	46740730.0	46761056.0	F2	1.0	1.0	1.0	2.0
11	46878419.0	46940193.0	LRP4	1.0	3.0	2.0	4.0
11	46958240.0	47185936.0	C11orf49	1.0	4.0	6.0	6.0
11	47260853.0	47270457.0	ACP2	1.0			7.0
11	47290712.0	47351582.0	MADD	2.0	4.0	4.0	10.0
11	47352957.0	47374253.0	MYBPC3	1.0	1.0		6.0
11	47376411.0	47400127.0	SPI1	1.0	3.0	1.0	8.0
11	47487496.0	47587121.0	CELF1	2.0	5.0	3.0	9.0
11	47507374.0	47507465.0	AC090559.1	1.0			6.0
11	47681143.0	47736941.0	AGBL2	1.0	8.0	3.0	9.0
11	48002113.0	48189670.0	PTPRJ	1.0	6.0	4.0	6.0
11	48248981.0	48249862.0	OR4B2P	1.0			
11	48266608.0	48267622.0	OR4X2	1.0			
11	55243419.0	55243904.0	OR4A50P	1.0			1.0
11	56149111.0	56150065.0	OR8L1P	2.0			1.0
11	56279711.0	56280647.0	OR5M6P	1.0			
11	56380031.0	56380978.0	OR5M1	1.0			1.0
11	56507655.0	56508572.0	OR9G3P	1.0			1.0
11	56542737.0	56543682.0	OR5G1P	2.0			
11	56569332.0	56587184.0	OR5G5P	1.0			
11	56756347.0	56757342.0	OR5AK2	1.0			
11	56812566.0	56812865.0	OR5AO1P	1.0			
11	57001051.0	57004709.0	APLNR	1.0			
11	57105848.0	57138073.0	P2RX3	1.0	1.0	1.0	1.0
11	57174427.0	57195053.0	SLC43A3	1.0	1.0		2.0
11	57252007.0	57283259.0	SLC43A1	1.0			
11	57364860.0	57382326.0	SERPING1	1.0	1.0		3.0
11	57471186.0	57479693.0	MED19	1.0			2.0
11	57684769.0	57685711.0	OR5AZ1P	1.0			1.0
11	57772858.0	57773177.0	CYCSP26	1.0			
11	57791353.0	57949088.0	OR9Q1	2.0			
11	58009515.0	58010569.0	EIF4A2P3	1.0			
11	58059298.0	58060237.0	OR10Q2P	1.0	1.0	1.0	1.0
11	58346584.0	58388515.0	ZFP91	1.0			2.0
11	58390146.0	58393198.0	CNTF	1.0			1.0
11	58407899.0	58499447.0	GLYAT	1.0	1.0	1.0	1.0
11	58601542.0	58671688.0	GLYATL2	1.0			
11	58810210.0	58818444.0	GLYATL1P4	1.0			
11	58910221.0	58922512.0	FAM111A	1.0			
11	59620273.0	59634048.0	TCN1	1.0			
11	59939081.0	59952139.0	MS4A6A	2.0	1.0	1.0	1.0
11	60048014.0	60076445.0	MS4A4A	2.0			
11	60467047.0	60483284.0	MS4A8	1.0			
11	61276272.0	61278482.0	LRRC10B	1.0	1.0		1.0
11	61282785.0	61348620.0	SYT7	2.0			1.0
11	61520114.0	61555990.0	MYRF	2.0	1.0	1.0	12.0
11	61535973.0	61560274.0	TMEM258	1.0	3.0	2.0	12.0
11	61560109.0	61564716.0	FEN1	1.0	1.0		12.0
11	61560452.0	61634826.0	FADS2	5.0	11.0	12.0	12.0
11	61567099.0	61596790.0	FADS1	5.0	10.0	11.0	12.0
11	61664773.0	61687741.0	RAB3IL1	1.0	2.0	1.0	3.0
11	61957688.0	61961011.0	SCGB1D1	1.0			
11	61976140.0	61981408.0	SCGB2A1	1.0			
11	62009682.0	62012280.0	SCGB1D2	1.0			
11	62342517.0	62359649.0	TUT1	1.0			1.0
11	62457747.0	62494856.0	HNRNPUL2-BSCL2	1.0			
11	62538775.0	62554814.0	TAF6L	1.0			
11	62619460.0	62623386.0	SNHG1	1.0			
11	62623518.0	62656352.0	SLC3A2	1.0			
11	62703857.0	62752455.0	SLC22A6	1.0			
11	63706431.0	63724800.0	NAA40	1.0			
11	64107695.0	64125006.0	CCDC88B	3.0			1.0
11	64323098.0	64340347.0	SLC22A11	1.0	1.0		1.0
11	64373646.0	64490660.0	NRXN2	1.0			1.0
11	64948037.0	64979477.0	CAPN1	1.0			1.0
11	65029233.0	65073060.0	POLA2	1.0			
11	65306276.0	65326401.0	LTBP3	2.0			5.0
11	65337131.0	65337744.0	SSSCA1-AS1	1.0			4.0
11	65343509.0	65360121.0	EHBP1L1	2.0	2.0		6.0
11	65421067.0	65430565.0	RELA	1.0			4.0
11	65482367.0	65488418.0	RNASEH2C	1.0			4.0
11	65543364.0	65548273.0	AP5B1	1.0			3.0
11	65545092.0	65547316.0	AP001266.1	2.0			3.0
11	65554493.0	65564690.0	OVOL1	5.0	3.0	2.0	3.0
11	65590493.0	65629497.0	CFL1	1.0	1.0		6.0
11	65784223.0	65793988.0	CATSPER1	1.0			1.0
11	65837834.0	66012218.0	PACS1	1.0	1.0		2.0
11	66059341.0	66064135.0	TMEM151A	1.0			
11	66160920.0	66161083.0	RNU1-84P	1.0			
11	66188475.0	66194178.0	NPAS4	1.0			
11	66313866.0	66330800.0	ACTN3	1.0			
11	66384097.0	66413940.0	RBM14-RBM4	1.0	1.0		1.0
11	66452719.0	66496697.0	SPTBN2	1.0			
11	66886740.0	67025558.0	KDM2A	1.0			
11	67374323.0	67380006.0	NDUFV1	1.0			
11	68522088.0	68611878.0	CPT1A	1.0	2.0	1.0	2.0
11	68658744.0	68671303.0	MRPL21	1.0			
11	68816365.0	68858072.0	TPCN2	3.0	2.0	2.0	4.0
11	69061605.0	69182494.0	MYEOV	1.0	3.0	2.0	3.0
11	69240458.0	69244389.0	AP000439.1	1.0	1.0		2.0
11	69291901.0	69294708.0	AP000439.3	1.0	1.0		2.0
11	69924408.0	70035634.0	ANO1	1.0	1.0		1.0
11	70116806.0	70230509.0	PPFIA1	1.0			
11	72929343.0	72947397.0	P2RY2	1.0	2.0		2.0
11	73019334.0	73080136.0	ARHGEF17	1.0	1.0		1.0
11	73087309.0	73108519.0	RELT	1.0			
11	74204896.0	74380162.0	POLD3	3.0	1.0		1.0
11	74407474.0	74442430.0	CHRDL2	1.0			1.0
11	75297963.0	75380165.0	MAP6	1.0			2.0
11	76368568.0	76381791.0	LRRC32	1.0			1.0
11	76405087.0	76418685.0	GUCY2EP	1.0			1.0
11	77225981.0	77348850.0	CLNS1A	1.0	1.0		1.0
11	77371041.0	77532063.0	RSF1	1.0			
11	77850817.0	77886369.0	KCTD21-AS1	1.0			1.0
11	78147007.0	78285919.0	NARS2	1.0			2.0
11	85864269.0	85864376.0	RNU6-560P	2.0			
11	86085778.0	86134151.0	CCDC81	1.0			
11	86152150.0	86383678.0	ME3	1.0			
11	86748886.0	87034800.0	TMEM135	1.0	2.0	2.0	2.0
11	88026760.0	88070955.0	CTSC	1.0	1.0	1.0	1.0
11	88910620.0	89028927.0	TYR	4.0	3.0	2.0	3.0
11	89057524.0	89322779.0	NOX4	1.0	3.0	1.0	4.0
11	92085262.0	92629618.0	FAT3	1.0			
11	92702886.0	92718232.0	MTNR1B	1.0	2.0	1.0	2.0
11	93211638.0	93276674.0	SMCO4	1.0			
11	93754527.0	93846917.0	HEPHL1	1.0	1.0	1.0	1.0
11	94277006.0	94354587.0	PIWIL4	1.0			
11	94439597.0	94609918.0	AMOTL1	1.0			
11	95709762.0	96076344.0	MAML2	2.0			
11	98891683.0	100229616.0	CNTN5	2.0			
11	100558384.0	100862668.0	ARHGAP42	2.0	2.0		4.0
11	100900355.0	101001255.0	PGR	3.0			
11	102391239.0	102401484.0	MMP7	1.0			
11	105480721.0	105852819.0	GRIA4	1.0			
11	107661717.0	107799019.0	SLC35F2	1.0			
11	108093211.0	108239829.0	ATM	3.0	1.0	1.0	4.0
11	108179246.0	108338258.0	C11orf65	1.0	2.0	1.0	4.0
11	108342832.0	108369159.0	KDELC2	1.0	1.0		3.0
11	109964087.0	110042566.0	ZC3H12C	1.0			
11	111126707.0	111157126.0	C11orf53	1.0			1.0
11	111164114.0	111175770.0	COLCA1	1.0			1.0
11	111169565.0	111179460.0	COLCA2	2.0	1.0		1.0
11	111222977.0	111326355.0	POU2AF1	1.0	1.0	2.0	2.0
11	111385510.0	111407756.0	C11orf88	1.0			
11	111597632.0	111637151.0	PPP2R1B	1.0			1.0
11	111652919.0	111742305.0	ALG9	1.0			1.0
11	111797868.0	111893308.0	DIXDC1	2.0			1.0
11	111895538.0	111935114.0	DLAT	1.0	1.0		1.0
11	112831997.0	113149158.0	NCAM1	3.0	1.0	1.0	1.0
11	113185251.0	113254266.0	TTC12	1.0			1.0
11	113280318.0	113346413.0	DRD2	2.0	1.0	1.0	1.0
11	113930315.0	114121398.0	ZBTB16	1.0	5.0	2.0	5.0
11	115039938.0	115375675.0	CADM1	2.0	2.0	2.0	2.0
11	116618886.0	116643704.0	BUD13	2.0	3.0	7.0	11.0
11	116714118.0	116969153.0	SIK3	3.0	5.0	8.0	7.0
11	117075053.0	117103241.0	PCSK7	1.0	2.0	2.0	2.0
11	118764584.0	118796317.0	BCL9L	1.0			
11	119473587.0	119475018.0	KRT8P7	1.0			
11	120195838.0	120204391.0	TMEM136	1.0			1.0
11	120207787.0	120360645.0	ARHGEF12	1.0	3.0		3.0
11	120382468.0	120859613.0	GRIK4	1.0			2.0
11	121322912.0	121504402.0	SORL1	2.0			
11	122526383.0	122685181.0	UBASH3B	1.0	8.0	9.0	9.0
11	123396344.0	123498482.0	GRAMD1B	2.0			
11	126138950.0	126148026.0	FOXRED1	1.0			2.0
11	126173647.0	126215644.0	DCPS	1.0	4.0	4.0	7.0
11	126225535.0	126310239.0	ST3GAL4	2.0	6.0	8.0	8.0
11	128328656.0	128457453.0	ETS1	4.0	4.0	2.0	4.0
11	128761251.0	128790930.0	KCNJ5	1.0	1.0		1.0
11	129769601.0	129872730.0	PRDM10	1.0			
11	130096572.0	130184581.0	ZBTB44	1.0			
11	130274820.0	130298888.0	ADAMTS8	1.0	3.0	1.0	3.0
11	131240373.0	132206716.0	NTM	1.0	1.0		1.0
11	132284871.0	133402414.0	OPCML	2.0			
12	673462.0	772945.0	NINJ2	1.0	5.0	2.0	6.0
12	861759.0	1020618.0	WNK1	1.0	2.0		2.0
12	1021243.0	1099219.0	RAD52	1.0			2.0
12	3186521.0	3395730.0	TSPAN9	1.0	3.0	1.0	3.0
12	4382938.0	4414516.0	CCND2	5.0	3.0	1.0	6.0
12	5641035.0	6055398.0	ANO2	1.0			
12	6058040.0	6233936.0	VWF	2.0	1.0	1.0	2.0
12	6484211.0	6500733.0	LTBR	3.0	3.0	1.0	4.0
12	6857170.0	6876641.0	MLF2	1.0			
12	6881678.0	6887621.0	LAG3	1.0			
12	7033626.0	7051484.0	ATN1	1.0			
12	7085348.0	7125814.0	LPCAT3	1.0			
12	8928815.0	8983543.0	A2ML1-AS1	1.0			
12	9392599.0	9395635.0	LINC00987	1.0			
12	9905082.0	9913497.0	CD69	1.0			
12	11802788.0	12048336.0	ETV6	2.0	4.0	3.0	4.0
12	12878851.0	12982909.0	APOLD1	1.0	2.0		3.0
12	14956506.0	15059520.0	C12orf60	1.0	1.0		1.0
12	15260717.0	15501609.0	RERG	1.0	2.0	2.0	2.0
12	15475331.0	15750333.0	PTPRO	2.0			
12	18400548.0	18801348.0	PIK3C2G	2.0			
12	19282648.0	19529334.0	PLEKHA5	1.0			
12	20522179.0	20837315.0	PDE3A	2.0	5.0	4.0	5.0
12	20848289.0	20906320.0	SLCO1C1	1.0	1.0		3.0
12	21284136.0	21392180.0	SLCO1B1	2.0	5.0	5.0	5.0
12	21417534.0	21572528.0	SLCO1A2	1.0	1.0		2.0
12	21654715.0	21671342.0	GOLT1B	1.0	1.0		1.0
12	23682440.0	24103966.0	SOX5	3.0	4.0	2.0	1.0
12	26272959.0	26278060.0	BHLHE41	1.0			
12	26274924.0	26452223.0	SSPN	2.0	2.0	1.0	2.0
12	27676364.0	27848497.0	PPFIBP1	1.0			
12	27932953.0	27955973.0	KLHL42	1.0	2.0	1.0	2.0
12	28286182.0	28732883.0	CCDC91	5.0	2.0	1.0	2.0
12	29302036.0	29493913.0	FAR2	1.0	2.0	1.0	4.0
12	32112304.0	32146039.0	KIAA1551	1.0	1.0	1.0	1.0
12	32259769.0	32536567.0	BICD1	1.0			
12	32943679.0	33049774.0	PKP2	1.0			1.0
12	40148823.0	40499891.0	SLC2A13	1.0			
12	41582250.0	41968392.0	PDZRN4	1.0			
12	44902058.0	45315631.0	NELL2	1.0			
12	46123448.0	46301823.0	ARID2	1.0			
12	46576846.0	46663800.0	SLC38A1	2.0			
12	48147699.0	48176536.0	SLC48A1	1.0	1.0		3.0
12	48176505.0	48226915.0	HDAC7	2.0	3.0	1.0	3.0
12	48235320.0	48336831.0	VDR	1.0	2.0	1.0	4.0
12	49582519.0	49667114.0	TUBA1C	2.0	2.0	1.0	2.0
12	49950327.0	49961936.0	MCRS1	1.0			1.0
12	50184929.0	50222533.0	NCKAP5L	1.0			4.0
12	50260679.0	50298000.0	FAIM2	2.0	4.0	1.0	4.0
12	50497602.0	50505102.0	GPD1	1.0			1.0
12	50898768.0	51142450.0	DIP2B	1.0	7.0	4.0	7.0
12	51157493.0	51214905.0	ATF1	2.0	3.0	1.0	6.0
12	52416616.0	52453291.0	NR4A1	1.0			
12	52908359.0	52914471.0	KRT5	2.0			
12	53290977.0	53343738.0	KRT8	1.0			2.0
12	53458388.0	53473204.0	SPRYD3	1.0			
12	53720362.0	53739099.0	SP7	1.0	1.0	1.0	3.0
12	54378849.0	54384063.0	HOXC10	1.0			2.0
12	54384408.0	54424607.0	HOXC6	1.0	1.0		2.0
12	54387594.0	54390569.0	HOXC-AS2	1.0			2.0
12	54410715.0	54449813.0	HOXC4	2.0	1.0		3.0
12	54694986.0	54745633.0	COPZ1	1.0	3.0	1.0	4.0
12	55341802.0	55378530.0	TESPA1	4.0			
12	55845998.0	55846936.0	OR6C2	1.0			
12	56114151.0	56118489.0	RDH5	1.0	1.0		1.0
12	56367697.0	56388490.0	RAB5B	1.0			1.0
12	56401443.0	56432219.0	IKZF4	1.0			1.0
12	56556767.0	56583351.0	SMARCC2	2.0			
12	56598285.0	56615717.0	RNF41	2.0			
12	56631591.0	56652175.0	ANKRD52	1.0			1.0
12	56665483.0	56694176.0	CS	1.0			2.0
12	56732663.0	56734193.0	IL23A	1.0			2.0
12	56735381.0	56753939.0	STAT2	1.0	1.0	1.0	2.0
12	56989380.0	57030600.0	BAZ2A	1.0	2.0	1.0	2.0
12	57057127.0	57082159.0	PTGES3	2.0			2.0
12	57125380.0	57146157.0	PRIM1	2.0	3.0	1.0	3.0
12	57316938.0	57328189.0	SDR9C7	1.0			
12	57522276.0	57607134.0	LRP1	5.0	2.0		3.0
12	57828543.0	57844611.0	INHBC	1.0	2.0	1.0	7.0
12	57914493.0	57923931.0	MBD6	1.0			1.0
12	57998405.0	58003587.0	DTX3	1.0			
12	58118980.0	58135940.0	AGAP2	1.0			
12	59989848.0	60176395.0	SLC16A7	1.0			
12	62102040.0	62672931.0	FAM19A2	2.0			
12	64238073.0	64541613.0	SRGAP1	1.0			1.0
12	65672423.0	65882024.0	MSRB3	1.0	1.0		1.0
12	66217911.0	66360075.0	HMGA2	4.0	6.0	4.0	6.0
12	68383225.0	68628466.0	IFNG-AS1	1.0			
12	68642022.0	68647387.0	IL22	1.0			
12	69080514.0	69136785.0	NUP107	1.0			
12	69201956.0	69239214.0	MDM2	1.0			
12	70910630.0	71031220.0	PTPRB	2.0			
12	71031853.0	71314623.0	PTPRR	1.0	1.0		1.0
12	71518865.0	71835678.0	TSPAN8	1.0			
12	71833550.0	71980090.0	LGR5	2.0			
12	72148654.0	72184699.0	RAB21	1.0			
12	72481046.0	73059422.0	TRHDE	1.0			
12	78224685.0	78606790.0	NAV3	2.0			
12	80603233.0	80772870.0	OTOGL	1.0			
12	85430092.0	85657002.0	LRRIQ1	1.0			
12	86372516.0	87232681.0	MGAT4C	1.0			
12	88886570.0	88974628.0	KITLG	1.0	1.0	1.0	3.0
12	89981828.0	90103077.0	ATP2B1	2.0	1.0		1.0
12	91444268.0	91451760.0	KERA	1.0			
12	91496406.0	91505608.0	LUM	1.0			
12	91539025.0	91576900.0	DCN	1.0			
12	94071151.0	94288616.0	CRADD	2.0	2.0	1.0	3.0
12	94542499.0	94701451.0	PLXNC1	1.0			
12	95470525.0	95611258.0	FGD6	1.0	1.0		1.0
12	95611522.0	95696566.0	VEZT	2.0			
12	96043031.0	96067775.0	PGAM1P5	2.0			
12	100422233.0	100536626.0	UHRF1BP1L	1.0			
12	101962131.0	102079796.0	MYBPC1	1.0			
12	102789645.0	102874423.0	IGF1	1.0	3.0	2.0	3.0
12	103631369.0	103889749.0	C12orf42	2.0			
12	103981051.0	104160505.0	STAB2	1.0			
12	104343980.0	104359486.0	C12orf73	1.0	1.0		1.0
12	105629068.0	105789875.0	C12orf75	1.0			
12	106457118.0	106533811.0	NUAK1	1.0			1.0
12	106631655.0	106698057.0	CKAP4	1.0			
12	107712190.0	108053419.0	BTBD11	1.0			
12	108079509.0	108106944.0	PWP1	1.0			1.0
12	108523248.0	108644314.0	WSCD2	2.0	2.0		2.0
12	108983622.0	108992096.0	TMEM119	2.0	1.0	1.0	1.0
12	109015686.0	109027735.0	SELPLG	1.0			1.0
12	109785708.0	109893328.0	MYO1H	1.0	1.0	2.0	1.0
12	109991542.0	110011679.0	MMAB	1.0			
12	110718561.0	110788898.0	ATP2A2	1.0			
12	111471828.0	111788358.0	CUX2	3.0	13.0	8.0	13.0
12	111843752.0	111889427.0	SH2B3	6.0	18.0	10.0	18.0
12	111890018.0	112037480.0	ATXN2	7.0	14.0	9.0	21.0
12	112079950.0	112123790.0	BRAP	1.0	2.0	1.0	9.0
12	112123857.0	112194903.0	ACAD10	1.0	6.0	2.0	14.0
12	112204691.0	112247782.0	ALDH2	1.0	6.0	3.0	15.0
12	113008184.0	113336686.0	RPH3A	2.0	9.0	3.0	9.0
12	113344582.0	113369990.0	OAS1	1.0			
12	113536624.0	113574044.0	RASAL1	1.0			
12	114254543.0	114404176.0	RBM19	1.0			
12	114791736.0	114846247.0	TBX5	1.0			
12	114845996.0	114850636.0	TBX5-AS1	1.0			
12	115108059.0	115121969.0	TBX3	1.0	2.0	1.0	2.0
12	117176096.0	117291436.0	RNFT2	1.0			
12	117890817.0	118406788.0	KSR2	1.0	1.0		1.0
12	118814185.0	118855840.0	SUDS3	1.0			
12	120779133.0	120806983.0	MSI1	1.0	1.0		4.0
12	121416346.0	121440315.0	HNF1A	3.0	9.0	12.0	11.0
12	121440225.0	121454305.0	C12orf43	1.0			10.0
12	121746048.0	121837699.0	ANAPC5	1.0	4.0	3.0	4.0
12	122652285.0	122688018.0	LRRC43	2.0	1.0	1.0	2.0
12	123011793.0	123110943.0	KNTC1	1.0	2.0		3.0
12	123405498.0	123466196.0	ABCB9	1.0	1.0	2.0	3.0
12	123468027.0	123634562.0	PITPNM2	1.0	5.0	3.0	5.0
12	123636867.0	123728561.0	MPHOSPH9	1.0	5.0	3.0	5.0
12	123717463.0	123742506.0	C12orf65	1.0	5.0	3.0	5.0
12	123745528.0	123756881.0	CDK2AP1	1.0	1.0		5.0
12	123773656.0	123849390.0	SBNO1	1.0	3.0	2.0	5.0
12	123899936.0	123921264.0	RILPL2	2.0	2.0	1.0	4.0
12	124247042.0	124420753.0	DNAH10	1.0	3.0	3.0	4.0
12	124808961.0	125052135.0	NCOR2	3.0	3.0	2.0	4.0
12	125261402.0	125367214.0	SCARB1	1.0	3.0	5.0	3.0
12	133066137.0	133161774.0	FBRSL1	1.0	2.0	1.0	2.0
13	20248896.0	20357142.0	PSPC1	1.0			
13	20761609.0	20767037.0	GJB2	1.0			
13	20796110.0	20806534.0	GJB6	1.0			
13	20977806.0	21099996.0	CRYL1	1.0			
13	22066836.0	22178353.0	MICU2	1.0			
13	23377435.0	23377787.0	RPL7AP73	1.0			
13	24553944.0	24881212.0	SPATA13	1.0			
13	25946209.0	26599989.0	ATP8A2	1.0			
13	26618735.0	26625169.0	SHISA2	1.0			
13	27131840.0	27263085.0	WASF3	1.0			
13	28577411.0	28674729.0	FLT3	2.0	3.0	2.0	3.0
13	29233241.0	29253062.0	POMP	1.0	1.0		1.0
13	30083547.0	30169825.0	SLC7A1	1.0			
13	31191830.0	31233686.0	USPL1	1.0			
13	32313674.0	32377009.0	RXFP2	1.0			
13	32889611.0	32973805.0	BRCA2	3.0	1.0	2.0	1.0
13	33006554.0	33112970.0	N4BP2L2	1.0	1.0	1.0	3.0
13	33677272.0	33924767.0	STARD13	1.0			
13	35009587.0	35214822.0	LINC00457	1.0			
13	35516424.0	36247159.0	NBEA	1.0	1.0		1.0
13	36345478.0	36705443.0	DCLK1	1.0			
13	37418968.0	37494902.0	SMAD9	2.0			
13	38055604.0	38058906.0	LINC01048	1.0			
13	40229764.0	40365802.0	COG6	4.0	1.0	1.0	1.0
13	41025131.0	41055143.0	LINC00598	2.0			1.0
13	41129804.0	41240734.0	FOXO1	3.0	6.0	4.0	8.0
13	41363548.0	41384247.0	SLC25A15	1.0	1.0		1.0
13	41506056.0	41635576.0	ELF1	1.0	5.0	4.0	6.0
13	42614176.0	42830714.0	DGKH	1.0	4.0	3.0	4.0
13	43787654.0	44361044.0	ENOX1	1.0			
13	44716682.0	44813010.0	SMIM2-AS1	1.0			
13	50069746.0	50103123.0	PHF11	1.0			
13	50106082.0	50159719.0	RCBTB1	1.0			1.0
13	50486842.0	50510626.0	SPRYD7	1.0	2.0	1.0	2.0
13	50601269.0	50699856.0	DLEU2	1.0	1.0		1.0
13	50656307.0	51297372.0	DLEU1	7.0	6.0	3.0	6.0
13	51450822.0	51484848.0	RNASEH2B-AS1	2.0			
13	51483814.0	51544592.0	RNASEH2B	1.0			
13	52436117.0	52440366.0	CCDC70	1.0			
13	53941980.0	53942091.0	AL450423.1	1.0	2.0		
13	58205944.0	58303445.0	PCDH17	1.0			
13	60239717.0	60738121.0	DIAPH3	2.0			
13	60848910.0	60850140.0	TARDBPP2	1.0			
13	70274726.0	70682591.0	KLHL1	1.0			
13	72012098.0	72441330.0	DACH1	1.0	3.0	3.0	3.0
13	72487842.0	72488316.0	RPS10P21	1.0	1.0	1.0	1.0
13	73987610.0	74222390.0	LINC00393	3.0			
13	74260226.0	74708394.0	KLF12	2.0	2.0	2.0	2.0
13	75710291.0	75711077.0	SSR1P2	1.0			
13	76194570.0	76434004.0	LMO7	1.0			
13	80055287.0	80130210.0	NDFIP2	1.0			
13	81228890.0	81231162.0	PWWP2AP1	1.0			
13	96743093.0	97485671.0	HS6ST3	3.0			
13	97873688.0	98046374.0	MBNL2	1.0			
13	98794816.0	99102027.0	FARP1	1.0			1.0
13	99445741.0	99738879.0	DOCK9	1.0	2.0	2.0	2.0
13	99842833.0	99843245.0	GAPDHP22	1.0			
13	99853028.0	100038688.0	UBAC2	3.0	1.0	1.0	1.0
13	100060035.0	100061316.0	CCR12P	1.0			1.0
13	100258919.0	100549387.0	CLYBL	1.0			
13	103451399.0	103493885.0	BIVM	1.0			
13	103459704.0	103524748.0	BIVM-ERCC5	1.0			
13	103696350.0	103719196.0	SLC10A2	1.0			
13	106807721.0	106807839.0	RNA5SP38	1.0			
13	107820883.0	108519083.0	FAM155A	1.0			
13	109248500.0	109860355.0	MYO16	1.0			
13	110801318.0	110959496.0	COL4A1	2.0	1.0	1.0	2.0
