gene	score	length	avg_score
ADH4	434.087	1277	0.3399271730618637
ADH5	468.831	1193	0.39298491198658847
ADH6	364.407	1156	0.31523096885813146
ADH7	433.541	1226	0.35362234910277324
ADHFE1	442.136	1422	0.31092545710267233
ADI1	202.285	885	0.22857062146892654
ADIG	111.275	656	0.16962652439024392
ADIPOQ	258.905	737	0.3512957937584803
ADIPOR1	327.353	1168	0.2802679794520548
ADIPOR2	359.892	1198	0.30041068447412356
ADIRF	72.909	230	0.31699565217391307
ADK	298.571	1525	0.19578426229508197
ADM	189.612	607	0.31237561779242173
ADM2	77.659	953	0.08148898216159497
ADM5	21.208000000000002	493	0.04301825557809331
ADNP	1114.418	3372	0.3304916963226571
ADNP2	1254.441	3585	0.34991380753138074
ADO	287.685	810	0.3551666666666667
ADORA1	290.078	1020	0.28439019607843136
ADORA2A	297.452	1029	0.2890689990281827
ADORA2B	321.738	1003	0.3207756729810568
ADORA3	583.654	1805	0.3233540166204986
ADPGK	522.201	1627	0.320959434542102
ADPRH	408.774	1085	0.37675023041474653
ADPRHL1	403.643	1065	0.3790075117370892
ADPRHL2	399.396	1116	0.3578817204301075
ADPRM	406.966	1051	0.38721788772597526
ADRA1A	470.784	2244	0.20979679144385027
ADRA1B	508.779	1569	0.3242695984703633
ADRA1D	516.75	1729	0.29887218045112784
ADRA2A	422.474	1402	0.3013366619115549
ADRA2B	355.537	1345	0.2643397769516728
ADRA2C	349.632	1131	0.3091352785145889
ADRB1	444.973	1434	0.3103019525801953
ADRB2	465.133	1240	0.3751072580645161
ADRB3	364.715	1227	0.297241238793806
ADRBK1	571.145	2316	0.24660837651122625
ADRBK2	598.161	2194	0.2726349134001823
ADRM1	409.121	1260	0.32469920634920635
ADSL	470.89	1604	0.293572319201995
ADSS	501.631	1441	0.3481131158917418
ADSSL1	560.384	2031	0.2759153126538651
ADTRP	175.331	839	0.2089761620977354
AE000662.92	0.86	327	0.0026299694189602448
AEBP1	1240.239	3763	0.3295878288599522
AEBP2	378.782	1802	0.21020088790233074
AEN	264.209	1070	0.24692429906542057
AES	224.721	944	0.238051906779661
AF131215.5	1.859	240	0.007745833333333333
AF165138.7	107.67099999999999	549	0.19612204007285974
AFAP1	966.246	2526	0.382520190023753
AFAP1L1	818.252	2402	0.340654454621149
AFAP1L2	773.164	2779	0.2782166246851385
AFF1	1199.745	3883	0.30897373165078545
AFF3	1301.826	4421	0.29446414838271884
AFF4	997.001	3729	0.26736417270045587
AFG3L2	891.455	2492	0.35772672552166934
AFM	492.473	1805	0.27283822714681444
AFMID	301.241	1033	0.2916176185866408
AFP	707.688	1934	0.3659193381592554
AFTPH	942.868	2961	0.3184289091523134
AGA	334.054	1093	0.30563037511436414
AGAP1	1067.452	4048	0.2636986166007905
AGAP10	846.457	2628	0.322091704718417
AGAP2	1218.384	3126	0.3897581573896353
AGAP2-AS1	116.65	566	0.20609540636042403
AGAP3	1273.935	4031	0.31603448275862067
AGAP4	785.652	2141	0.3669556282111163
AGAP5	799.435	2135	0.37444262295081965
AGAP6	838.729	2101	0.3992046644455022
AGAP7	766.191	2064	0.3712165697674419
AGAP8	772.2139999999999	2013	0.3836135121708892
AGAP9	887.338	2519	0.3522580389043271
AGBL1	1036.991	3349	0.3096419826813974
AGBL2	875.15	2806	0.31188524590163935
AGBL3	1001.652	3320	0.3017024096385542
AGBL4	410.018	1721	0.23824404416037187
AGBL5	811.185	2660	0.30495676691729323
AGER	528.286	1415	0.37334699646643105
AGFG1	320.075	2018	0.15861000991080276
AGFG2	556.824	1525	0.36513049180327867
AGGF1	698.368	2408	0.2900199335548173
AGK	503.381	1413	0.3562498230714791
AGL	1678.752	4892	0.3431627146361406
AGMAT	365.307	1120	0.3261669642857143
AGMO	547.658	1530	0.3579464052287582
AGO1	643.51	2802	0.22966095645967166
AGO2	780.346	2663	0.2930326699211416
AGO3	505.209	2861	0.17658476057322614
AGO4	754.026	2744	0.2747908163265306
AGPAT1	355.793	869	0.4094280782508631
AGPAT2	285.355	844	0.3380983412322275
AGPAT3	348.151	1177	0.29579524214103653
AGPAT4	369.819	1566	0.2361551724137931
AGPAT5	356.593	1318	0.2705561456752656
AGPAT6	411.527	1445	0.28479377162629754
AGPAT9	484.71999999999997	1370	0.35381021897810216
AGPS	385.126	2144	0.17962966417910448
AGR2	190.032	728	0.261032967032967
AGR3	214.141	606	0.35336798679867987
AGRN	2082.778	6359	0.32753231640194996
AGRP	110.373	410	0.2692024390243902
AGT	493.589	1465	0.336920819112628
AGTPBP1	1143.306	4008	0.2852559880239521
AGTR1	434.65	1082	0.4017097966728281
AGTRAP	107.589	669	0.16082062780269057
AGXT	432.397	1208	0.35794453642384105
AGXT2	596.711	1598	0.3734111389236546
AHCTF1	2302.26	7103	0.32412501759819795
AHCY	352.599	1346	0.2619606240713224
AHCYL1	399.271	1700	0.23486529411764706
AHCYL2	558.154	2209	0.2526727025803531
AHDC1	1670.895	4851	0.344443413729128
AHI1	1329.755	4040	0.3291472772277228
AHNAK	5171.833	17855	0.28965740688882663
AHNAK2	486.406	3052	0.15937287024901703
AHR	930.981	2608	0.35697124233128835
AHRR	522.263	2393	0.2182461345591308
AHSA1	353.956	1273	0.2780487038491752
AHSA2	166.226	459	0.36214814814814816
AHSG	285.266	1134	0.2515573192239859
AHSP	131.827	319	0.41325078369905954
AICDA	176.517	615	0.28701951219512195
AIDA	181.791	1028	0.17683949416342412
AIF1	179.934	536	0.33569776119402983
AIF1L	187.784	715	0.26263496503496503
AIFM2	427.344	1145	0.37322620087336245
AIFM3	704.941	2013	0.35019423745653255
AIG1	188.568	785	0.2402140127388535
AIM1	1733.795	5364	0.32322800149142433
AIM1L	1063.744	3869	0.27494029464978026
AIM2	56.198	1030	0.05456116504854369
AIMP1	241.451	898	0.2688763919821826
AIMP2	362.429	992	0.365351814516129
AIP	299.998	919	0.3264396082698585
AIPL1	335.757	1434	0.23414016736401674
AIRE	495.498	1932	0.25646894409937887
AJAP1	368.89	1278	0.28864632237871674
AJUBA	584.357	1771	0.3299587803500847
AK1	177.231	765	0.23167450980392157
AK2	233.434	861	0.27111962833914055
AK3	263.346	704	0.3740710227272727
AK4	272.641	694	0.39285446685878966
AK5	551.85	1792	0.30795200892857144
AK7	921.936	2299	0.40101609395389304
AK8	557.834	1486	0.375393001345895
AK9	2217.649	6363	0.3485225522552255
AKAP1	640.146	2589	0.2472560834298957
AKAP10	473.004	2140	0.2210299065420561
AKAP11	1992.741	5809	0.34304372525391635
AKAP12	1101.86	5391	0.20438879614171765
AKAP13	2329.527	8892	0.2619800944669366
AKAP2	25.798000000000002	201	0.12834825870646768
AKAP3	951.199	2569	0.3702604126119112
AKAP5	326.025	1284	0.25391355140186916
AKAP6	2193.463	7648	0.28680217050209206
AKAP7	497.406	1445	0.3442256055363322
AKAP8	766.521	2205	0.3476285714285714
AKAP8L	682.4	2172	0.3141804788213628
AKAP9	4204.371	12050	0.3489104564315353
AKIP1	177.962	643	0.2767682737169518
AKIRIN1	172.593	612	0.28201470588235295
AKIRIN2	129.492	649	0.19952542372881354
AKNA	995.736	4440	0.22426486486486485
AKNAD1	575.067	2808	0.20479594017094016
AKR1A1	359.231	1028	0.3494464980544747
AKR1B1	346.121	1094	0.31638117001828153
AKR1B10	321.735	973	0.3306628982528263
AKR1B15	335.138	1124	0.29816548042704627
AKR1C1	328.372	1138	0.2885518453427065
AKR1C2	348.99399999999997	1044	0.3342854406130268
AKR1C3	346.443	978	0.35423619631901837
AKR1C4	339.207	997	0.3402276830491474
AKR1CL1	311.034	970	0.3206536082474227
AKR1D1	394.765	999	0.39516016016016015
AKR1E2	345.208	1054	0.3275218216318786
AKR7A2	336.126	1116	0.30118817204301074
AKR7A3	338.715	1020	0.33207352941176466
AKR7L	318.95799999999997	890	0.3583797752808988
AKT1	470.538	1547	0.30416160310277957
AKT1S1	341.205	868	0.3930933179723502
AKT2	475.416	1816	0.2617929515418502
AKT3	241.184	1723	0.13997910621009865
AKTIP	264.047	1053	0.25075688509021843
AL009178.1	8.766	569	0.01540597539543058
AL020996.1	21.693	504	0.04304166666666667
AL021546.6	124.832	340	0.36715294117647057
AL021920.2	12.288	508	0.024188976377952757
AL022328.1	30.618	138	0.2218695652173913
AL031320.1	0.188	55	0.003418181818181818
AL031590.1	0.115	42	0.0027380952380952383
AL031663.1	1.597	60	0.026616666666666667
AL031663.2	2.325	397	0.005856423173803527
AL031666.2	72.621	571	0.12718213660245184
AL033381.1	2.33	401	0.005810473815461347
AL035252.1	9.552	247	0.03867206477732793
AL035406.1	0.042	18	0.0023333333333333335
AL035588.1	1.138	33	0.03448484848484848
AL035681.1	0.097	41	0.0023658536585365853
AL049747.1	0.866	255	0.003396078431372549
AL049840.1	1.217	466	0.002611587982832618
AL050302.1	15.55	145	0.10724137931034483
AL050303.1	267.988	420	0.6380666666666667
AL078585.1	10.703	534	0.020043071161048687
AL079342.1	29.32	432	0.06787037037037037
AL096677.1	0.313	80	0.0039125
AL109659.1	8.266	589	0.0140339558573854
AL109927.1	33.261	184	0.1807663043478261
AL117190.2	40.858	256	0.1596015625
AL117190.3	31.641	367	0.08621525885558583
AL118506.1	2.416	491	0.004920570264765784
AL121761.2	8.705	394	0.022093908629441626
AL121895.1	5.377	67	0.08025373134328358
AL121901.1	0.823	298	0.002761744966442953
AL132989.1	8.873000000000001	160	0.055456250000000006
AL133262.1	62.332	250	0.249328
AL133318.1	7.286	189	0.03855026455026455
AL133373.1	1.163	450	0.0025844444444444443
AL133481.1	58.506	1127	0.05191304347826087
AL135998.1	0.258	77	0.003350649350649351
AL136115.1	28.365	316	0.0897626582278481
AL136218.1	113.418	248	0.45733064516129035
AL136376.1	142.453	349	0.40817478510028654
AL136531.1	62.01	394	0.15738578680203044
AL137002.1	0.672	72	0.009333333333333334
AL137026.1	29.093	84	0.3463452380952381
AL137798.1	125.611	507	0.2477534516765286
AL138764.1	195.933	300	0.65311
AL138815.1	23.962	130	0.18432307692307692
AL138815.2	7.709	255	0.030231372549019607
AL138847.1	2.8569999999999998	366	0.007806010928961748
AL139080.1	1.109	100	0.01109
AL139099.1	5.981	449	0.013320712694877505
AL139147.1	44.095	543	0.08120626151012891
AL139333.1	10.463	62	0.168758064516129
AL158091.1	1.069	513	0.002083820662768031
AL158147.2	1.827	149	0.012261744966442953
AL160175.1	0.71	58	0.012241379310344826
AL160274.1	36.508	208	0.1755192307692308
AL160286.1	23.664	132	0.17927272727272728
AL161450.1	0.485	75	0.006466666666666667
AL161645.2	0.368	19	0.01936842105263158
AL161915.1	14.428	391	0.036900255754475704
AL162407.1	50.275	379	0.13265171503957784
AL162424.1	9.614	91	0.10564835164835165
AL162431.1	2.819	168	0.016779761904761905
AL163636.6	0.078	10	0.0078
AL353354.1	19.883	67	0.29676119402985074
AL353354.2	11.204	147	0.07621768707482994
AL353583.1	87.191	371	0.23501617250673856
AL353608.1	62.355	435	0.1433448275862069
AL353791.1	42.485	123	0.34540650406504064
AL354718.1	20.81	267	0.07794007490636704
AL354808.2	0.148	181	0.0008176795580110497
AL354898.1	373.029	1014	0.3678786982248521
AL354993.1	2.995	410	0.007304878048780488
AL355149.2	9.148	507	0.018043392504930967
AL355390.1	37.688	432	0.08724074074074074
AL355490.1	7.41	255	0.029058823529411765
AL355531.2	108.794	639	0.1702566510172144
AL356215.1	1.943	30	0.06476666666666667
AL356356.1	79.067	469	0.1685863539445629
AL357673.1	3.237	381	0.008496062992125984
AL358113.1	81.574	309	0.26399352750809063
AL358333.1	67.773	233	0.2908712446351931
AL358813.2	1.305	507	0.00257396449704142
AL359091.2	8.509	423	0.02011583924349882
AL359195.1	18.515	851	0.021756756756756757
AL359693.1	0.992	230	0.004313043478260869
AL359878.1	3.9779999999999998	441	0.009020408163265306
AL360004.1	2.912	593	0.0049106239460371
AL360181.1	0.07500000000000001	73	0.0010273972602739727
AL365202.1	6.141	319	0.01925078369905956
AL390778.1	24.693	746	0.033100536193029495
AL391152.1	11.08	168	0.06595238095238096
AL391421.1	1.19	401	0.002967581047381546
AL441883.1	67.422	225	0.2996533333333333
AL445665.1	100.136	302	0.3315761589403973
AL445989.1	52.274	387	0.1350749354005168
AL450307.1	1.012	474	0.0021350210970464134
AL513478.1	27.303	417	0.0654748201438849
AL583828.1	2.355	420	0.005607142857142857
AL589739.1	11.564	462	0.02503030303030303
AL589765.1	54.312	422	0.12870142180094787
AL590235.1	43.549	153	0.2846339869281046
AL590452.1	100.144	378	0.26493121693121696
AL590483.1	99.452	486	0.20463374485596708
AL590560.1	0.835	295	0.002830508474576271
AL590708.2	15.793	798	0.019790726817042605
AL590714.1	28.685	228	0.12581140350877193
AL590822.1	12.407	662	0.018741691842900303
AL590822.2	8.805	543	0.01621546961325967
AL590867.1	249.483	885	0.28190169491525424
AL591025.1	0.124	87	0.0014252873563218391
AL591479.1	4.93	155	0.03180645161290322
AL591684.1	4.985	527	0.009459203036053132
AL591806.1	12.204	150	0.08136
AL592284.1	132.394	858	0.15430536130536132
AL596220.1	18.163	132	0.13759848484848486
AL603965.1	8.557	489	0.017498977505112475
AL606500.1	0.031	28	0.001107142857142857
AL626787.1	21.53	396	0.05436868686868687
AL627171.1	0.176	63	0.0027936507936507935
AL627171.2	34.177	211	0.16197630331753554
AL627309.1	130.058	777	0.16738481338481337
AL645608.1	28.813	171	0.1684970760233918
AL645608.2	1.329	56	0.023732142857142858
AL645728.1	0.274	305	0.000898360655737705
AL645730.2	57.394	321	0.178797507788162
AL645922.1	11.689	69	0.16940579710144926
AL646016.1	12.51	75	0.1668
AL669831.1	6.203	131	0.04735114503816794
AL807752.1	0.10300000000000001	313	0.000329073482428115
AL929472.1	2.492	46	0.05417391304347826
AL953854.2	334.905	821	0.4079232643118148
ALAD	329.683	1062	0.31043596986817323
ALAS1	682.831	1973	0.34608768373035986
ALB	639.841	1942	0.3294752832131823
ALCAM	601.143	1884	0.31907802547770703
ALDH16A1	896.537	2458	0.3647424735557364
ALDH18A1	839.03	2484	0.33777375201288246
ALDH1A1	527.286	1566	0.33670881226053634
ALDH1A2	436.397	1733	0.2518159261396422
ALDH1A3	595.543	1581	0.37668753953194184
ALDH1B1	579.327	1551	0.3735183752417795
ALDH1L1	971.064	3009	0.3227198404785643
ALDH1L2	903.587	2880	0.3137454861111111
ALDH2	291.27	1013	0.2875320829220138
ALDH3A1	451.217	1387	0.3253186733958183
ALDH3A2	620.927	1723	0.36037550783517125
ALDH3B1	475.543	1522	0.312446123521682
ALDH3B2	368.382	1229	0.2997412530512612
ALDH4A1	501.36899999999997	1771	0.28309937888198755
ALDH5A1	570.884	1694	0.3370035419126328
ALDH6A1	472.322	1669	0.2829970041941282
ALDH7A1	567.102	1861	0.304729715206878
ALDH8A1	522.077	1534	0.34033702737940025
ALDH9A1	565.644	1595	0.354635736677116
ALDOA	406.478	1295	0.31388262548262547
ALDOB	367.97	1140	0.322780701754386
ALDOC	341.37	1126	0.30317051509769094
ALG1	494.38	1450	0.340951724137931
ALG10	558.802	1450	0.3853806896551724
ALG10B	560.212	1440	0.3890361111111111
ALG11	487.261	1289	0.37801474010861136
ALG12	559.294	1642	0.3406175395858709
ALG14	215.015	661	0.3252874432677761
ALG1L	168.056	595	0.28244705882352944
ALG2	449.828	1406	0.31993456614509247
ALG3	409.901	1508	0.27181763925729446
ALG5	345.706	1091	0.31687076076993587
ALG6	600.632	1616	0.3716782178217821
ALG8	536.899	1940	0.2767520618556701
ALG9	762.707	2285	0.3337886214442013
ALK	1575.664	5274	0.2987607129313614
ALKBH1	362.259	1194	0.3033994974874372
ALKBH2	266.942	792	0.3370479797979798
ALKBH3	366.192	1028	0.35621789883268484
ALKBH4	323.743	913	0.354592552026287
ALKBH5	294.185	1212	0.242726897689769
ALKBH6	287.073	854	0.3361510538641686
ALKBH7	265.687	706	0.3763271954674221
ALKBH8	641.552	2107	0.3044859990507831
ALLC	488.666	1205	0.40553195020746885
ALMS1	2836.8559999999998	12614	0.22489741557000156
ALOX12	796.29	2043	0.38976505139500733
ALOX12B	750.848	2036	0.36878585461689584
ALOX15	677.971	2049	0.3308789653489507
ALOX15B	555.822	2054	0.27060467380720543
ALOX5	668.983	2090	0.3200875598086124
ALOX5AP	183.318	508	0.3608622047244095
ALOXE3	897.151	2727	0.32898826549321597
ALPI	456.577	1662	0.2747154031287605
ALPK1	999.165	3840	0.26019921875
ALPK2	960.172	6566	0.1462339323789217
ALPK3	1336.033	5809	0.2299936305732484
ALPL	575.708	1618	0.35581458590852905
ALPP	480.52	1639	0.29317876754118366
ALPPL2	434.555	1673	0.2597459653317394
ALS2	1709.043	5318	0.32136949981195934
ALS2CL	1086.584	3099	0.3506240722813811
ALS2CR11	1158.201	5642	0.20528199220134705
ALS2CR12	518.104	1389	0.3730050395968323
ALX1	282.11	1024	0.275498046875
ALX3	340.156	1049	0.32426692087702574
ALX4	337.783	1263	0.2674449722882027
ALYREF	318.166	811	0.39231319358816275
AMACR	496.269	1601	0.30997439100562146
AMBN	545.398	1393	0.3915276381909548
AMBP	364.415	1247	0.292233360064154
AMBRA1	913.09	3768	0.24232749469214437
AMD1	48.224	1146	0.04208027923211169
AMDHD1	438.956	1315	0.3338068441064639
AMDHD2	286.786	1167	0.24574635818337617
AMER2	602.642	1720	0.3503732558139535
AMER3	595.575	2590	0.22995173745173747
AMFR	592.788	2096	0.28281870229007633
AMH	404.138	1676	0.2411324582338902
AMHR2	657.364	1754	0.3747799315849487
AMICA1	348.572	1256	0.27752547770700636
AMIGO1	516.788	1489	0.3470705171255877
AMIGO2	634.438	1572	0.4035865139949109
AMIGO3	472.867	1512	0.31274272486772486
AMMECR1L	94.387	1025	0.09208487804878049
AMN	358.212	1371	0.26127789934354484
AMN1	349.74399999999997	985	0.3550700507614213
AMOTL1	815.837	2298	0.35502045256744996
AMOTL2	789.511	2501	0.3156781287485006
AMPD1	804.378	2417	0.3328001654944146
AMPD2	794.849	3033	0.2620669304319156
AMPD3	718.228	2477	0.2899588211546225
AMPH	618.677	2241	0.2760718429272646
AMT	414.067	1292	0.3204852941176471
AMTN	244.282	664	0.367894578313253
AMY1A	545.644	1497	0.3644916499665999
AMY1B	555.645	1564	0.35527173913043475
AMY1C	586.232	1565	0.3745891373801917
AMY2A	568.741	1566	0.3631807151979566
AMY2B	509.894	1443	0.35335689535689535
AMZ1	490.415	1517	0.32327949901120634
AMZ2	453.477	1204	0.37664202657807305
ANAPC1	2127.75	6086	0.3496138678935261
ANAPC10	106.835	636	0.16797955974842765
ANAPC11	54.06	675	0.08008888888888889
ANAPC13	67.066	229	0.2928646288209607
ANAPC15	132.41	737	0.1796607869742198
ANAPC16	104.273	350	0.29792285714285716
ANAPC2	780.846	2522	0.30961379857256144
ANAPC4	798.562	2577	0.30988048117966627
ANAPC5	793.724	2488	0.31902090032154345
ANAPC7	504.859	1888	0.2674041313559322
ANG	141.031	448	0.3148013392857143
ANGEL1	656.732	2094	0.3136255969436485
ANGEL2	633.025	1724	0.36718387470997677
ANGPT1	401.12	1571	0.2553278166772756
ANGPT2	532.905	1575	0.33835238095238096
ANGPT4	502.951	1540	0.32659155844155846
ANGPTL1	492.454	1505	0.3272119601328904
ANGPTL2	356.753	1508	0.2365736074270557
ANGPTL3	562.596	1414	0.39787553041018386
ANGPTL4	449.436	1272	0.35333018867924526
ANGPTL5	420.912	1215	0.3464296296296296
ANGPTL6	519.59	1422	0.36539381153305206
ANGPTL7	320.874	1064	0.3015733082706767
ANHX	354.77	1155	0.30716017316017313
ANK1	1916.7	6385	0.30018794048551295
ANK2	2855.491	9050	0.3155238674033149
ANK3	4244.83	14512	0.2925048235942668
ANKAR	1893.304	4336	0.4366476014760148
ANKDD1A	527.2139999999999	1477	0.35694922139471896
ANKDD1B	518.287	1640	0.3160286585365854
ANKEF1	920.436	2369	0.3885335584634867
ANKFN1	974.632	3832	0.2543402922755741
ANKFY1	1093.963	3884	0.2816588568486097
ANKH	458.931	1753	0.2617974900171135
ANKHD1	1956.883	8431	0.23210568141382992
ANKIB1	952.928	3483	0.2735940281366638
ANKK1	876.736	2333	0.37579768538362623
ANKLE1	379.138	1838	0.20627747551686615
ANKLE2	846.961	2973	0.2848842919609822
ANKMY1	938.673	3188	0.29443946047678793
ANKMY2	384.779	1537	0.2503441769681197
ANKRA2	295.737	1006	0.2939731610337972
ANKRD1	332.688	999	0.333021021021021
ANKRD10	489.142	1834	0.26670774263904035
ANKRD11	2761.444	8285	0.33330645745322873
ANKRD12	2046.584	6280	0.32588917197452233
ANKRD13A	625.437	1932	0.32372515527950313
ANKRD13B	502.782	1824	0.27564802631578944
ANKRD13C	344.736	1724	0.1999628770301624
ANKRD13D	585.725	1930	0.3034844559585492
ANKRD16	368.05	1118	0.32920393559928446
ANKRD17	1839.582	8312	0.22131641000962465
ANKRD18A	663.332	2339	0.2835964087216759
ANKRD18B	1137.732	3130	0.3634926517571885
ANKRD2	403.699	1117	0.36141360787824534
ANKRD20A1	814.133	2492	0.3266986356340289
ANKRD20A2	819.487	2491	0.328979124849458
ANKRD20A3	873.972	2645	0.3304241965973535
ANKRD20A4	804.233	2490	0.322985140562249
ANKRD22	238.255	590	0.40382203389830507
ANKRD23	400.588	940	0.42615744680851064
ANKRD24	1026.869	3969	0.2587223481985387
ANKRD26	1816.907	5727	0.3172528374367033
ANKRD27	1059.065	3343	0.31680077774454085
ANKRD28	845.884	3539	0.23901780163888103
ANKRD29	361.229	1188	0.3040648148148148
ANKRD30A	1339.083	4429	0.30234432151727253
ANKRD30B	1190.173	4227	0.281564466524722
ANKRD30BL	269.133	921	0.2922182410423453
ANKRD31	1470.671	5878	0.25019921742089146
ANKRD32	1094.547	3377	0.3241181522061001
ANKRD33	395.613	1439	0.2749221681723419
